# Drug name and concentration: 5: Ondansetron at 1792.5μM
# GNa:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# GNaL:
#   EC50/IC50: 19181
#   Hill Coefficient: 1
# Gto:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# GKr:
#   EC50/IC50: 1492
#   Hill Coefficient: 1
# GKs:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# GK1:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# Gncx:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# Pnak:
#   EC50/IC50: Infinity
#   Hill Coefficient: 1
# PCa:
#   EC50/IC50: 22551
#   Hill Coefficient: 0.8
# Stimulus Phase: 0
#   Strength: 1
#   Duration: 0.5
#   Frequency: 2000
#   Cycles: 0
# Stimulus Phase: 1
#   Strength: 1
#   Duration: 0.5
#   Frequency: 2000
#   Cycles: 150
# Ca_o: 1.8
# K_o: 5.4
# Na_o: 140
Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa
33,42.0409,-88.0046,264.155,387.69,320.43,289.48,98.21,684.81,260.36,323.155,409.884,86.7178,297.12,0.0310161,0,0,33,0.750712,1.20696,1.03387,1.2762,0.861783,1.27134,0.716745,1.05283,1.23934
35,40.3574,-87.8529,253.869,457.58,365.25,321.22,136.36,721.28,272.26,304.215,388.103,83.8767,263.7,0.0300681,0,0,35,1.20112,0.970467,1.24295,0.734576,1.04501,1.10247,0.893425,0.720147,1.20447
36,42.0873,-88.0713,268.717,373.61,306.78,275.56,98.05,873.89,419.35,126.987,199.292,72.2963,500.28,0.0420138,0,0,36,1.16262,1.11148,0.767137,1.28512,0.90081,1.24414,0.970821,1.165,0.900677
37,42.775,-88.0864,270.489,411.5,325.8,292.13,119.37,858.58,413.66,141.325,213.224,71.8894,447.08,0.0289593,0,0,37,0.739248,1.21866,0.920536,1.22788,0.97928,0.724012,1.11896,1.19254,1.12618
38,41.8869,-88.0918,271.268,421.77,338.93,303.21,118.56,904.66,447.89,118.52,188.084,69.5556,482.89,0.0346701,0,0,38,0.729709,1.05851,0.961845,1.10564,0.811333,0.875033,1.15353,1.21064,0.993575
39,43.3534,-88.1293,274.702,505.76,388.76,336.41,169.35,933.58,478.79,126.718,199.954,73.2269,427.82,0.015981,0,0,39,1.06294,1.27003,0.752569,0.712422,0.923522,0.746652,0.888847,1.28624,0.862813
40,40.3556,-87.9063,256.477,390.87,320.81,288.54,102.33,826.47,389.73,157.475,229.669,72.1842,435.6,0.0365173,0,0,40,0.856686,1.09947,1.25831,1.19708,1.03643,1.17594,1.27196,0.823172,1.1284
41,41.1074,-88.0765,270.744,400.49,311.99,277.56,122.93,835.04,392.51,152.853,227.857,74.9941,434.55,0.0473581,0,0,41,0.871109,0.902345,1.10156,1.007,1.23715,0.751594,0.923052,1.13444,0.956678
43,40.262,-87.9229,258.652,437.98,346.66,306.5,131.48,896.02,442.86,123.989,193.707,69.7094,458.04,0.0366115,0,0,43,1.02679,1.01342,1.05075,0.926255,0.993944,0.839068,1.26881,0.794397,0.927704
44,42.7031,-88.0498,267.786,422.54,337.87,300.86,121.68,813.79,378.08,181.159,257.986,76.8146,391.25,0.0263011,0,0,44,0.965571,1.20915,0.856729,1.06389,0.967914,0.95513,0.935377,1.12134,1.10942
45,42.1418,-87.957,261.437,403.25,323.2,291.15,112.1,725.18,301.42,262.595,343.774,81.1686,321.93,0.0403228,0,0,45,1.11104,0.831287,0.850596,1.15416,0.758021,0.894735,0.931204,0.900433,1.29381
46,41.17,-87.9629,261.345,399.35,323.18,288.68,110.67,773.51,342.42,211.125,292.511,81.3732,374.16,0.0325509,0,0,46,0.940262,1.2529,0.939252,1.19994,0.824922,1.02557,0.788124,0.89548,0.937594
47,41.3715,-88.0413,267.214,386.23,313.85,282.29,103.94,843.52,399.33,147.01,220.958,73.938,457.29,0.0404851,0,0,47,0.815581,1.07538,0.990865,1.29168,0.75363,0.991103,0.986885,1.07627,0.972273
48,43.2856,-88.0213,265.219,495.55,396.93,347.17,148.38,808.43,341.06,226.986,305.898,78.9003,312.88,0.00975481,0,0,48,1.0233,1.21392,0.950118,0.739818,0.821107,1.16451,0.942537,1.08284,1.27541
49,41.1894,-88.1194,273.623,415.48,331.16,295.79,119.69,834.69,394.11,161.581,238.55,76.9584,419.21,0.0314396,0,0,49,1.22221,1.24695,1.27149,1.18023,0.818421,0.767903,0.821447,1.28247,0.913207
50,40.5795,-88.059,268.462,407.52,329.76,294.52,113,843.15,400.21,154.383,231.1,76.7056,435.63,0.0342169,0,0,50,0.881617,1.23178,1.2189,1.18893,0.730645,0.936144,0.82669,1.10628,0.83131
52,40.9522,-88.1096,272.287,373.99,301.91,270.67,103.32,853.98,403.58,137.262,211.83,74.5587,479.99,0.042696,0,0,52,1.01127,1.19491,1.18717,1.28868,1.0917,0.966981,0.853389,1.26557,0.836384
54,42.2557,-88.0352,266.495,383.93,307.11,273.85,110.08,745.6,319.2,233.321,315.954,82.6208,361.67,0.0460194,0,0,54,1.03376,0.900984,0.767782,0.996276,1.26856,1.13849,0.742256,1.06967,1.05281
55,41.6515,-88.1146,273.096,434.14,342.63,303.35,130.79,883.24,433.93,131.5,202.053,70.5442,449.1,0.0436458,0,0,55,0.775433,0.752159,1.11706,0.786661,1.17688,0.933267,1.13928,1.298,1.09943
56,41.9262,-88.0966,272.424,401.21,321.97,286.86,114.35,792.93,359.92,192.906,272.873,79.9551,391.72,0.0482031,0,0,56,1.17027,0.781475,0.893751,1.00128,0.783822,1.05685,0.756285,1.22387,0.976556
57,40.4082,-87.905,256.727,375.39,307.27,276.32,99.07,754.3,329.44,219.059,298.994,79.9234,378.91,0.0383567,0,0,57,0.805714,1.18508,1.17096,1.24864,1.11951,1.19336,0.915059,0.811638,1.04663
58,42.2728,-87.929,259.553,396.64,310.91,278.16,118.48,694.39,274.2,301.642,386.543,84.8903,297.75,0.039854,0,0,58,0.758009,0.975395,0.709013,1.05452,1.28739,0.833956,0.802097,0.831144,1.22362
59,42.2088,-88.0782,270.286,444.34,349.19,308.39,135.95,729.63,282.59,285.931,371.126,85.183,285.29,0.0248058,0,0,59,0.950357,1.17978,1.12951,0.834373,1.21284,0.925084,0.703891,1.21654,1.18738
60,41.0111,-87.8856,256.354,436.55,347.1,306.21,130.34,774.69,338.19,220.659,299.381,78.7097,338.14,0.040291,0,0,60,0.917027,0.766713,0.941272,0.780512,1.00598,1.07908,1.01076,0.754151,1.13628
61,41.11,-88.0097,265.681,405.12,319.79,286.91,118.21,694.52,270.64,306.281,391.745,85.4526,289.4,0.0434542,0,0,61,1.06616,0.865148,1.27603,1.04893,1.03127,0.793906,0.761144,1.00549,1.21576
62,39.6535,-87.9697,262.963,380.37,300.62,268.61,111.76,862.3,409.07,129.921,202.267,72.3367,481.93,0.0593467,0,0,62,1.10756,0.722619,1.07429,1.1129,0.889325,0.812698,1.02252,0.850317,0.820097
63,41.3269,-88.092,271.338,455.67,367.66,322.95,132.72,842.39,397.1,176.207,256,79.7795,386.72,0.023502,0,0,63,1.16077,1.25058,1.11135,0.85642,0.808668,1.10566,0.711777,1.21897,0.842411
64,40.962,-88.1216,273.335,432.44,348.39,305.25,127.19,895.06,441.47,129.549,204.033,74.4749,462.62,0.0448256,0,0,64,0.961366,0.868141,1.02763,0.727136,1.01761,1.25001,0.806337,1.27369,0.757977
65,42.5788,-87.9585,259.86,417.99,335.94,298.85,119.14,852.69,412.02,147.096,218.217,71.1108,434.7,0.0251071,0,0,65,1.07596,1.25977,0.947544,1.02716,1.28177,1.08716,1.29657,0.929499,1.17982
66,40.1287,-88.0696,270.06,420.5,325.87,286.94,133.56,863.96,414.51,139.269,214.48,75.201,443.46,0.0422753,0,0,66,0.794075,1.07123,1.28424,0.905957,1.29082,0.734768,0.841803,1.0886,0.772825
67,40.6401,-87.9251,258.433,368.81,298.64,265.47,103.34,789.25,355.7,185.02,265.704,80.6711,420.44,0.0446646,0,0,67,1.015,1.1508,0.811343,1.13222,1.25142,1.25509,0.752394,0.802908,0.794583
68,40.857,-88.0395,267.252,365.41,297.06,268.14,97.27,784.92,353.95,184.738,261.976,77.2274,419.51,0.051226,0,0,68,0.984593,0.863005,1.22983,1.25778,0.9853,1.07054,0.918093,1.08976,1.06116
69,41.454,-87.8999,257.131,431.57,343.09,302.67,128.9,851.6,410.08,152.421,225.971,73.5393,420.03,0.030064,0,0,69,1.29466,1.16093,0.860009,0.941595,1.06835,0.979596,1.12495,0.773179,0.98134
71,40.9008,-87.8498,253.754,369.22,296.92,268.12,101.1,719.94,303.58,251.674,331.912,80.2274,350.72,0.0471497,0,0,71,1.00009,0.884314,0.987544,1.23436,1.19081,0.984341,1.00487,0.713281,1.21882
72,39.8874,-87.8709,254.984,386.3,313.72,280.47,105.83,708.72,286.88,280.651,365.996,85.3326,322.42,0.0498761,0,0,72,0.839699,0.812878,1.126,1.00816,0.977533,1.21374,0.769033,0.724405,1.00867
74,40.937,-87.8637,254.73,486.01,387.85,338.54,147.47,826.06,375.74,193.958,269.03,75.0602,340.05,0.0231806,0,0,74,0.815189,1.00534,1.18988,0.747854,0.838651,1.04459,1.22723,0.739535,1.19096
77,42.1816,-88.0821,269.399,384.99,318.11,287.86,97.13,835.52,396.53,151.248,222.755,71.4978,450.53,0.0409217,0,0,77,1.08615,0.882234,1.10344,1.21434,0.918293,1.26615,1.1999,1.26954,1.28229
78,43.5984,-88.0206,264.789,448.08,358.04,314.84,133.24,880.02,435.37,140.711,211.87,71.1493,431.94,0.0236615,0,0,78,0.836411,1.13052,0.75564,0.798775,1.20126,1.19653,1.21076,1.06536,1.15816
79,40.9402,-87.9838,262.7,385.68,312.31,277.11,108.57,848.03,401.17,145.49,222.048,76.546,462.35,0.0381137,0,0,79,0.720545,1.26516,0.823922,1.12072,1.14973,1.1853,0.816303,0.918126,0.756191
80,40.269,-88.039,266.998,407.43,330.22,293.7,113.73,863.87,415.28,140.165,215.041,74.8649,456.44,0.0332613,0,0,80,0.80261,1.28646,1.25416,1.08805,1.02445,1.05005,0.88209,1.06207,0.803689
81,41.8113,-88.0674,269.308,453.86,357.47,314.9,138.96,830.2,389.91,176.74,252.323,75.5723,376.34,0.0292451,0,0,81,1.23162,1.00733,1.14508,0.795896,1.09781,0.919451,0.996333,1.16869,1.1534
82,41.67,-88.0786,270.127,351.62,283.31,254.5,97.12,832.96,386.2,144.778,219.358,74.5702,481.34,0.0537605,0,0,82,0.747081,0.931358,0.873934,1.26553,1.28057,1.08001,0.897249,1.17137,0.930695
83,41.5247,-87.994,263.927,400.47,324.48,291.97,108.5,762.98,336.13,217.909,296.139,78.2186,362.51,0.0414691,0,0,83,0.736848,0.838504,1.09613,1.11187,0.833246,1.03833,0.99128,0.992827,1.2363
84,42.4945,-87.9929,263.33,433.53,347.62,306.89,126.64,877.24,430.89,137.633,209.104,71.4606,443.71,0.0364731,0,0,84,1.17918,0.893318,0.727205,0.840654,1.00862,1.15327,1.16674,0.961108,1.05572
86,42.0459,-88.0223,265.333,455.52,369.61,325.73,129.79,877.76,434.07,145.365,217.248,71.8733,422.24,0.0353999,0,0,86,1.13029,0.776277,0.898305,0.764603,0.796673,1.25997,1.16386,1.04095,1.11636
87,39.6383,-87.8695,255.441,395.35,312.15,277.89,117.46,738.05,313.1,240.727,322.758,82.0187,342.7,0.0469952,0,0,87,0.994392,0.909756,1.23969,0.979514,1.27593,0.903481,0.863753,0.716314,1.00159
88,41.1299,-87.8686,255.403,412.76,324.88,291.38,121.38,702.43,279.3,295.545,378.717,83.1615,289.67,0.0304579,0,0,88,0.782019,1.18189,1.05923,1.17119,1.04744,0.712924,0.926494,0.73062,1.25056
89,41.7942,-88.004,264.155,425.99,339.33,304.29,121.7,877.37,429.82,132.43,202.5,70.0615,451.38,0.0265854,0,0,89,0.897718,1.24107,1.04355,1.24079,0.752196,0.702402,1.28529,0.97083,1.0856
91,42.285,-88.0086,264.902,431.2,348.85,309.91,121.29,705.06,262.18,317.788,403.744,85.9444,273.86,0.0361691,0,0,91,1.04382,0.825617,0.882673,0.807079,0.94214,1.27992,0.736519,1.02929,1.2617
93,41.1169,-87.9689,260.901,361.6,295.07,265.79,95.81,812.61,374.71,160.542,234.479,73.9266,451.01,0.0496497,0,0,93,0.912441,0.889494,0.982506,1.20842,1.22424,1.22686,1.08174,0.925079,1.07763
94,40.5354,-87.9124,258.581,397.31,315.59,281.15,116.16,729.96,305.15,253.271,335.743,82.4599,332.65,0.0479855,0,0,94,0.977355,0.802499,1.08292,0.919425,1.2445,1.01695,0.848422,0.796427,1.08257
95,39.5441,-87.9849,263.919,389.67,309.91,275.72,113.95,817.18,377.92,165.534,244.318,78.7725,427.51,0.0492741,0,0,95,1.23869,0.989784,1.22526,1.12837,0.843285,0.859191,0.774721,0.890247,0.751048
96,41.3979,-87.9993,264.42,409.98,329.59,294.05,115.93,769.55,337.89,217.11,297.093,79.9706,359.57,0.0355876,0,0,96,1.28961,1.04729,1.06626,1.03125,1.0012,1.03145,0.869666,0.992106,1.09152
97,41.6779,-87.8806,255.862,437.49,347.06,306.45,131.04,818.39,384.19,177.554,251.536,73.9703,380.9,0.0328212,0,0,97,1.1872,0.949873,0.907762,0.861534,1.10137,1.01645,1.23585,0.761175,1.18313
98,42.6059,-88.0771,270.968,444.01,348.05,308.92,135.09,864.78,421.43,146.565,219.345,72.7707,420.77,0.0363745,0,0,98,1.02043,0.854114,0.802317,0.94962,0.764048,0.755886,1.07087,1.15348,1.10401
99,39.9355,-87.9585,262.001,384.05,301.54,269.36,114.69,807.41,370.28,168.593,245.582,76.9777,423.36,0.0494644,0,0,99,0.700144,0.956225,1.15593,1.1672,1.05587,0.73932,0.907989,0.843373,0.886792
100,42.2461,-87.956,262.647,421.35,323.2,287.53,133.82,674.77,250.56,346.184,433.756,87.5606,253.42,0.0437453,0,0,100,1.05323,0.759239,0.73078,0.881813,1.16428,0.718128,0.728965,0.865701,1.261
102,43.5183,-87.9819,263.339,521.24,405.77,351.87,169.37,849.5,383.54,192.668,267.899,75.2197,328.26,0.0130546,0,0,102,0.796737,1.04408,0.777528,0.704732,0.743866,0.881797,1.13559,0.9552,1.29778
103,40.8616,-88.015,264.451,444.52,357.46,314.7,129.82,907.05,453.36,121.526,190.333,68.7986,462.53,0.0389692,0,0,103,1.27561,0.847819,1.14007,0.720179,1.19505,1.16696,1.2879,1.01753,1.02747
104,40.7888,-88.1109,273.226,380.87,308.43,275.54,105.33,806.23,370.21,174.444,253.868,79.4121,425.36,0.0571602,0,0,104,1.28291,0.732168,1.1654,1.0774,0.711409,1.1238,0.723835,1.25394,0.845607
105,41.5424,-88.0579,269.88,401.06,319.9,287.8,113.26,700.96,275.55,298.154,384.155,85.9897,299.9,0.045144,0,0,105,1.12124,0.822732,1.17537,1.13752,0.722791,0.828666,0.70642,1.12895,1.17344
106,39.6445,-87.8762,254.95,362.08,296.27,266.74,95.34,742.93,320.41,225.79,306.811,81.0097,380.85,0.0478071,0,0,106,0.829759,1.02213,1.25074,1.25252,1.10775,1.20449,0.875613,0.74758,0.987561
108,41.5725,-88.0905,271.558,388.15,306.4,274.68,113.47,761.35,333.8,214.711,295.877,81.154,373.2,0.0399679,0,0,108,0.989812,1.11849,1.16652,1.21276,1.13999,0.760988,0.765361,1.20526,1.03884
110,43.8676,-87.9822,263.276,486.54,377.53,330.36,156.18,861.87,419.96,162.636,235.079,72.4318,375.33,0.0160579,0,0,110,1.1173,1.14157,0.717695,0.811818,0.955036,0.821413,1.26157,0.954225,1.27102
112,42.4771,-88.0099,264.76,408.55,332.37,298.58,109.97,729.13,298.76,266.378,348.843,82.4544,320.58,0.0237663,0,0,112,0.71359,1.29044,0.966092,1.17584,0.970603,1.09021,0.837245,1.05862,1.25668
114,40.4918,-87.9492,261.09,373.22,295.25,264.22,109,735.15,312.83,236.462,319.195,82.721,361.93,0.0543164,0,0,114,0.724891,0.800786,1.04628,1.07997,1.22244,0.913602,0.782155,0.847932,0.988917
115,40.7117,-88.0007,264.099,430.78,343.63,301.49,129.29,768.97,327.97,230.595,313.709,83.1007,338.19,0.0365516,0,0,115,1.28029,1.02011,1.15605,0.74974,1.21726,1.17175,0.726137,0.97781,0.946871
116,40.9204,-88.0972,271.191,419.36,337.92,298.55,120.81,859.9,414.57,145.246,219.071,73.8151,440.54,0.0476325,0,0,116,1.12275,0.75453,1.20066,0.756918,1.15842,1.23269,0.951136,1.23703,0.964262
117,40.0745,-88.0315,267.212,430.01,336.12,295.28,134.73,881.75,429.03,132.342,207.398,75.0457,451.74,0.0362308,0,0,117,0.889464,1.19937,1.13254,0.923125,1.13453,0.773886,0.831364,0.985036,0.706967
118,41.5411,-87.9896,263.131,418.21,337.81,301.42,116.79,729.12,296.83,268.675,350.554,81.8682,310.91,0.0289318,0,0,118,0.944944,1.12671,1.23711,0.935862,1.25921,1.15901,0.884046,1.01293,1.27839
120,41.765,-88.006,264.385,443.53,352.61,311.16,132.37,879.55,433.33,136.779,207.443,70.6551,436.02,0.0290323,0,0,120,1.13615,1.0897,1.09255,0.844965,1.20642,0.9946,1.23871,1.0088,1.09546
121,41.75,-87.945,260.347,406.95,317.95,282.73,124.22,812.48,377.16,171.69,247.43,75.7279,405.53,0.0396496,0,0,121,1.03836,1.00056,0.773129,1.05524,1.11361,0.777777,1.0214,0.837606,1.035
123,40.9035,-87.9621,260.68,353.05,286.25,256.91,96.14,843.72,393.92,138.011,211.59,73.5693,490.67,0.0522504,0,0,123,0.896552,0.982165,0.792326,1.29869,1.10807,1.13488,0.978435,0.870659,0.865292
125,41.9314,-87.9454,260.34,471.72,376.31,331.84,139.88,831.12,387.03,184.191,259.433,75.2302,359.4,0.0204121,0,0,125,1.19855,1.11741,1.0139,0.898331,0.724972,0.929197,1.12996,0.877351,1.16946
